id;name;publisher;region;languages;group;imagesize;serial;titleid;imgcrc;filename;releasename;trimmedsize;firmware;type;card
1928;Dragon Quest VIII - Sora to Umi to Daichi to Norowareshi Himegimi;Square Enix;JPN;ja;Caravan;32768;CTR-BQ8J;000400000015CD00;F5777480;cvn-bqviii;Dragon_Quest_VIII_Sora_to_Umi_to_Daichi_to_Norowareshi_Himegimi_JPN_3DS-Caravan;3684220928;950J;1;1
1929;Famicom Remix Best Choice;Nintendo;JPN;ja;HR;2048;CTR-BFRJ;0004000000131F00;0291CC4E;hr-fcremix;Famicom_Remix_Best_Choice_JPN_3DS-HR;154079232;980J;1;1
1930;Picross e6;Jupiter;EUR;en,fr,de,it,es;PUSSYCAT;1024;CTR-KP6P;000400000016E800;889B4EE4;cat-kp6p;Picross_e6_EUR_MULTi5_eShop_3DS-PUSSYCAT;24645632;720E;4;1
1931;Shingeki no Kyojin - Humanity in Chains;Atlus;EUR;en;PUSSYCAT;16384;CTR-BG2P;0004000000152000;76CEAD43;cat-bg2p;Shingeki_No_Kyojin_Humanity_In_Chains_EUR_eShop_3DS-PUSSYCAT;1606348800;710E;4;1
1932;Bike Rider DX;Spicysoft;EUR;en;CONTRAST;1024;CTR-JCXP;00040000000F8400;AFDD10DC;ctr-jcxp;BikeRiderDXEUReShop3DS-CONTRAST;78667776;410E;4;1
1933;Bike Rider DX2 - Galaxy;Spicysoft;EUR;en;CONTRAST;1024;CTR-JGYP;0004000000161100;0DAD48B2;ctr-jgyp;BikeRiderDX2GalaxyEUReShop3DS-CONTRAST;102170624;510E;4;1
1934;Mercenaries Saga 2;CIRCLE Entertainment;EUR;en;CONTRAST;2048;CTR-KMTP;000400000016B100;A3155492;ctr-kmtp;MercenariesSaga2EUReShop3DS-CONTRAST;183668736;930E;4;1
1935;Samurai Defender;CIRCLE Entertainment;EUR;en;CONTRAST;1024;CTR-JWXP;000400000016A500;C0317B2A;ctr-jwxp;SamuraiDefenderEUReShop3DS-CONTRAST;47992832;900E;4;1
1936;3D Classics Xevious;Nintendo;EUR;en;CONTRAST;1024;CTR-SABP;0004000000055100;85DAC211;ctr-sabp;3DClassicsXeviousEUReShop3DS-CONTRAST;22257664;200E;4;1
1937;3D Streets of Rage 2;SEGA;EUR;en,fr;CONTRAST;1024;CTR-KSRP;000400000015B800;E731BA5F;ctr-ksrp;3DStreetsofRage2EUReShop3DS-CONTRAST;41320448;900E;4;2
1938;Tokyo Crash Mobs;Nintendo;EUR;en;CONTRAST;2048;CTR-JEUP;00040000000BCC00;68465FF9;ctr-jeup;TokyoCrashMobsEUReShop3DS-CONTRAST;171884544;410E;4;1
1939;KAMI;CIRCLE Entertainment;EUR;en;PUSSYCAT;1024;CTR-KMZP;000400000015F400;BEA7C825;cat-kmzp;KAMI_EUR_eShop_3DS-PUSSYCAT;40878080;900E;4;1
1940;Squids Odyssey;The Game Bakers;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-JCJP;000400000010DF00;3BAD4F11;cat-jcjp;Squids_Odyssey_EUR_MULTi5_eShop_3DS-PUSSYCAT;187019264;700E;4;1
1941;Ninja Battle Heroes;Tom Create;EUR;en;PUSSYCAT;1024;CTR-JNNP;000400000016EC00;C6A0DB4A;cat-jnnp;Ninja_Battle_Heroes_EUR_eShop_3DS-PUSSYCAT;66392064;720E;4;1
1942;Karous - The Beast Of Re -Eden;CIRCLE Entertainment;EUR;en;PUSSYCAT;1024;CTR-BKEP;0004000000149D00;20721C90;cat-bkep;Karous_The_Beast_Of_Re_Eden_EUR_eShop_3DS-PUSSYCAT;132636672;720E;4;1
1943;Angry Video Game Nerd Adventures;ScrewAttack Games;USA;en;PUSSYCAT;1024;CTR-KNAE;0004000000161000;A2B05859;cat-knae;Angry_Video_Game_Nerd_Adventures_USA_eShop_3DS-PUSSYCAT;27262976;900U;4;1
1944;3D Gunstar Heroes;SEGA;EUR;en;PUSSYCAT;1024;CTR-KGHP;000400000015B900;9040CE8F;cat-kghp;3D_Gunstar_Heroes_EUR_eShop_3DS-PUSSYCAT;40382464;930E;4;2
1945;Flick Golf 3D;Full Fat;EUR;en;PUSSYCAT;1024;CTR-JFQP;000400000007A400;2ED5F588;cat-jfqp;Flick_Golf_3D_EUR_eShop_3DS-PUSSYCAT;93184000;720E;4;1
1946;Fantasy Pirates;EnjoyUp Games;EUR;en,fr,de,it,es;PUSSYCAT;1024;CTR-KFPP;0004000000167400;35FDB0F0;cat-kfpp;Fantasy_Pirates_EUR_MULTi5_eShop_3DS-PUSSYCAT;51781632;930E;4;1
1947;Cube Creator 3D;Big John Games;EUR;en,fr,de,es;PUSSYCAT;1024;CTR-KCCP;0004000000175900;FA22A85F;cat-kccp;Cube_Creator_3D_EUR_MULTi4_eShop_3DS-PUSSYCAT;22364160;960E;4;2
1948;Pikmin Short Movies 3D;Nintendo;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-BPSP;000400000011D600;B961B5F2;ctr-bpsp;PikminShortMovies3DEUReShop3DS-CONTRAST;343257088;510E;4;1
1949;Smash Controller App;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;1024;CTR-KXCP;000400000014C600;38F3AD69;ctr-kxcp;SmashControllerEUReShop3DS-CONTRAST;40574976;930E;4;1
1950;LBX - Little Battlers eXperience;Level 5;EUR;en,fr,de;PUSSYCAT;16384;CTR-ADNP;0004000000147200;8F8A6A88;cat-adnp;LBX_Little_Battlers_eXperience_EUR_MULTi3_3DS-PUSSYCAT;1948471296;980E;1;1
1951;Photos with Animal Crossing;Nintendo;EUR;en,fr,de,it,es;CONTRAST;1024;CTR-JFKP;000400000012F300;A0C78FB7;ctr-jfkp;PhotoswithAnimalCrossingEUReShop3DS-CONTRAST;9711616;510E;4;1
1952;Senran Kagura 2 - Deep Crimson;Marvelous Inc;EUR;en;CONTRAST;32768;CTR-BNUP;0004000000165800;72DF3B40;ctr-bnup;SenranKagura2DeepCrimsonEUReShop3DS-CONTRAST;2267521024;510E;4;1
1953;Asonde Shogi ga Tsuyoku Naru Ginsei Shogi DX;SilverStar Japan;JPN;ja;HR;2048;CTR-BSGJ;000400000013FF00;F4CC4070;hr-shogidx;Asonde_Shogi_ga_Tsuyokunaru_Ginsei_Shogi_DX_JPN_3DS-HR;223375360;940J;1;1
1954;Kobayashi Ga Kawai Sugi Tsurai !! Game Demo Kyun Moe MAX ga Tomara Nai;Happinet;JPN;ja;HR;16384;CTR-BKQJ;0004000000168700;49A94D52;hr-kobokawa;Kobayashi_ga_Kawai_Sugite_Tsurai_Game_demo_Kyun-Moe_MAX_ga_Tomaranai_JPN_3DS-HR;1116262400;960J;1;1
1955;Tetsudou Nippon! Rosen Tabi - Yui Rail Hen;Sonic Powered;JPN;ja;HR;8192;CTR-BTYJ;0004000000176600;F48AB3B8;hr-yui;Tetsudou_Nippon_Rosen_Tabi_Yui_Rail_Hen_JPN_3DS-HR;860459008;970J;1;1
1956;Etrian Mystery Dungeon;Atlus;EUR;en;PUSSYCAT;8192;CTR-BFDP;000400000016EA00;D1DA4BED;cat-bfdp;Etrian_Mystery_Dungeon_EUR_3DS-PUSSYCAT;613621760;950E;1;1
1957;Hatsune Miku - Project Mirai DX;SEGA;USA;en;VENOM;32768;CTR-BRXE;0004000000148C00;ECAF9A57;v-hmpmd;Hatsune_Miku_Project_Mirai_DX_3DS-VENOM;2376241152;940U;1;1
1958;Senran Kagura 2 - Deep Crimson;Marvelous Inc;EUR;en;PUSSYCAT;32768;CTR-BNUP;0004000000165800;6F8D12FD;cat-bnup;Senran_Kagura_2_Deep_Crimson_READNFO_EUR_3DS-PUSSYCAT;2317221888;960E;1;1
1959;LEGO Ninjago - Nindroids;Warner Bros Games;SPA;en,fr,de,it,es,nl,da;PUSSYCAT;4096;CTR-BLNX;0004000000124600;F1B82DEA;cat-blnx;LEGO_Ninjago_Nindroids_EUR_SPANISH_MULTi7_3DS-PUSSYCAT;506019840;710E;1;1
1960;Hatsune Miku - Project Mirai DX REPACK;SEGA;EUR;en;PUSSYCAT;32768;CTR-BRXP;0004000000148900;3072d1b5;catrbrxp;Hatsune_Miku_Project_Mirai_DX_REPACK_EUR_3DS-PUSSYCAT;2385805312;940E;1;1
1961;Senran Kagura 2 - Deep Crimson;XSEED Games;USA;en;ABSTRAKT;32768;CTR-BNUE;0004000000165000;2E912D17;as-sk2dc;Senran_Kagura_2_Deep_Crimson_USA_3DS-ABSTRAKT;2313011200;970U;1;1
1962;Monster High - Skultimate Roller Maze ;Little Orbit;EUR;en,fr,de,it,es,nl,da,sv,nb,fi;PUSSYCAT;1024;CTR-AH5P;00040000000C8D00;59F044B8;cat-ah5p;Monster_High_Skultimate_Roller_Maze_v11_EUR_MULTi10_3DS-PUSSYCAT;130392576;440E;1;1
1963;Skylanders SuperChargers Racing;Activision;EUR;en,fr,de,it,es,nl,da,sv,nb,fi;PUSSYCAT;8192;CTR-BL5P;000400000016AE00;137ABDA7;cat-bl5p;Skylanders_SuperChargers_Racing_EUR_MULTi10_3DS-PUSSYCAT;863092736;970E;1;1
1964;Teenage Mutant Ninja Turtles - Master Splinters Training Pack;Activision;EUR;en,fr,de,it,es,nl,sv;PUSSYCAT;8192;CTR-BTNP;0004000000176B00;F7D9E7A1;cat-btnp;Teenage_Mutant_Ninja_Turtles_Master_Splinters_Training_Pack_EUR_MULTi7_3DS-PUSSYCAT;721215488;960E;1;1
1965;MonHun Nikki - Poka Poka Airu Mura DX;Capcom;JPN;ja;HR;8192;CTR-BARJ;0004000000166E00;358E6A4B;hr-airudx;MonHun_Nikki_Poka_Poka_Airou-Mura_DX_JPN_3DS-HR;526430208;950J;1;1
1966;Atelier Deco La Doll Collection;Starfish;JPN;ja;HR;2048;CTR-AULJ;0004000000154D00;E5ADAA8B;hr-decola;Atelier_Deco_La_Doll_Collection_JPN_3DS-HR;190369792;960J;1;1
1967;LEGO Jurassic World;Warner Bros Games;SPA;en,fr,de,it,es,nl,da;PUSSYCAT;8192;CTR-BLJX;0004000000159C00;3170C57C;cat-bljx;LEGO_Jurassic_World_EUR_SPANISH_MULTi7_3DS-PUSSYCAT;526405632;940E;1;1
1968;Fifa 12 ;Electronic Arts;GER;de,it,es;PUSSYCAT;16384;CTR-AF2D;0004000000044800;A1F9A97B;cat-af2d;FIFA_12_v11_EUR_MULTi3_3DS-PUSSYCAT;1607784448;210E;1;1
1969;Animal Crossing - Happy Home Designer;Nintendo;USA;en,fr;VENOM;8192;CTR-EDHE;000400000014F100;FA67566B;v-achhd;Animal_Crossing_Happy_Home_Designer_3DS-VENOM;537915392;980U;1;2
1970;Animal Crossing - Happy Home Designer;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;8192;CTR-EDHP;000400000014F200;242B02A4;cat-edhp;Animal_Crossing_Happy_Home_Designer_EUR_MULTi5_3DS-PUSSYCAT;555634688;980E;1;2
1971;LEGO Ninjago - Ronin no Kage;Warner Bros Games;JPN;ja;HR;4096;CTR-BLSJ;0004000000170600;D66221D7;hr-ninjago;LEGO_Ninjago_Ronin_no_Kage_JPN_3DS-HR;495742976;960J;1;1
1972;Pokemon Cho Fushigi no Dungeon;Nintendo;JPN;ja;HR;16384;CTR-BPXJ;0004000000149B00;76E34B49;hr-chofd;Pokemon_Chou_Fushigi_no_Dungeon_JPN_3DS-HR;1818091520;990J;1;1
1973;Katachi Shin Hakken! Rittai Picross 2;Nintendo;JPN;ja;HR;2048;CTR-BBPJ;0004000000169A00;B4081F54;hr-picross2;Katachi_Shinhakken_Rittai_Picross_2_JPN_3DS-HR;174592000;990J;1;1
1974;Thomas and Friends - Steaming around Sodor;Avanquest Software;EUR;en,fr,de,it,es,nl;PUSSYCAT;1024;CTR-BTBP;000400000017C300;555A159D;cat-btbp;Thomas_And_Friends_Steaming_Around_Sodor_EUR_MULTi6_3DS-PUSSYCAT;101998592;970E;1;1
1975;Are You Smarter Than a 5th Grader;GameMill Entertainment;USA;en;VENOM;1024;CTR-BY5E;000400000016F100;8CE6487F;v-as5g;Are_You_Smarter_Than_a_5th_Grader_3DS-VENOM;76439552;970U;1;1
1976;Dragon Ball Z - Extreme Butoden;Bandai Namco Entertainment;EUR;en,fr,de,it,es;VENOM;4096;CTR-BDVP;0004000000169600;40175487;v-dbzeb;Dragon_Ball_Z_Extreme_Butoden_3DS-VENOM;427847680;960E;1;1
1977;Pro Yakyuu Famista Returns;Bandai Namco Games;JPN;ja;HR;2048;CTR-BP5J;0004000000169E00;B851063E;hr-famiret;Pro_Yakyuu_Famista_Returns_JPN_3DS-HR;205135872;970J;1;1
1978;Chibi-Robo! Zip Lash;Nintendo;USA;en;VENOM;8192;CTR-BXLE;0004000000163000;0E2489A5;v-crzl;Chibi_Robo_Zip_Lash_3DS-VENOM;890810368;990U;1;1
1979;The Legend of Legacy;Atlus;USA;en;VENOM;8192;CTR-BLLE;000400000016DB00;623B5C86;v-lolgc;The_Legend_of_Legacy_3DS-VENOM;945479680;970U;1;1
1980;Goosebumps - The Game;GameMill Entertainment;USA;en;VENOM;2048;CTR-BBME;0004000000160200;10455918;v-gbmps;Goosebumps_The_Game_3DS-VENOM;137338880;980U;1;1
1981;Nagenawa Action! Guru Guru! Chibi Robo!;Nintendo;JPN;ja;HR;8192;CTR-BXLJ;0004000000152600;F0235464;hr-chibirobo;Nagenawa_Action_Guru_Guru_Chibi-Robo_JPN_3DS-HR;828850176;990J;1;1
1982;The Smurfs;Ubisoft;USA;en;ABSTRAKT;1024;CTR-BUSE;0004000000160900;9C2B5426;as-smrfu;The_Smurfs_USA_3DS-ABSTRAKT;123465728;810U;1;1
1983;The Legend of Zelda - Tri Force Heroes;Nintendo;EUR;en,fr,de,it,es;CONTRAST;8192;CTR-EA3P;0004000000177000;7ECC523C;ctr-ea3p;TheLegendofZeldaTriForceHeroesEUR3DS-CONTRAST;601018368;990E;1;2
1984;Zelda no Densetsu - Triforce 3-Juushi;Nintendo;JPN;ja;Caravan;8192;CTR-EA3J;0004000000176E00;1EE4977F;cvn-ea3j;Zelda_no_Densetsu_Triforce_Heroes_JPN_3DS-Caravan;584343552;990J;1;2
1985;Gravity Falls - Legend of the Gnome Gemulets;Ubisoft;USA;en;VENOM;2048;CTR-AGFE;0004000000149100;3AD4A9A2;v-gflgg;Gravity_Falls_Legend_of_the_Gnome_Gemulets_3DS-VENOM;126558208;970U;1;1
1986;The Legend of Zelda - Tri Force Heroes;Nintendo;USA;en,fr,es;ABSTRAKT;8192;CTR-EA3E;0004000000176F00;4BD00877;as-ztfh-ea3e;The_Legend_of_Zelda_TriForce_Heroes_USA_3DS-ABSTRAKT;591937536;990E;1;2
1987;Dragon Ball Z - Extreme Butandoden;Bandai Namco Entertainment;USA;en;ABSTRAKT;4096;CTR-BDVE;000400000016CD00;EF9AB8F8;as-dbzeb;Dragon_Ball_Z_Extreme_Butoden_USA_3DS-ABSTRAKT;418586624;960U;1;1
1988;Bibi und Tina - Das Spiel zum Film ;KIDDINX;GER;de;PUSSYCAT;1024;CTR-BBTD;0004000000116000;0B0A0A18;cat-bbtd;Bibi_Und_Tina_Das_Spiel_Zum_Film_v11_EUR_GERMAN_3DS-PUSSYCAT;124551168;620E;1;1
1989;StarFox 64 3D ;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;8192;CTR-ANRP;0004000000049100;B221EADD;cat-anrp;Star_Fox_64_3D_v13_EUR_MULTi5_3DS-PUSSYCAT;674751488;430E;1;1
1990;My Life on a Farm 3D ;TREVA Entertainment;EUR;en,fr,de,it,nl;CONTRAST;2048;CTR-BHFP;000400000014A000;B200084F;ctr-bhfp;MyLifeonaFarm3Dv01EUR3DS-CONTRAST;140877824;970E;1;1
1991;Tomodachi Life ;Nintendo;EUR;en,fr,de,it,es,nl;CONTRAST;4096;CTR-EC6P;000400000008C400;0724CA08;ctr-ec6p;TomodachiLifev02EUR3DS-CONTRAST;483053568;920E;1;2
1992;Adventure Time - Finn and Jake Investigations;Little Orbit;USA;en;VENOM;2048;CTR-BFNE;000400000015F000;6E725ECA;v-atfji;Adventure_Time_Finn_and_Jake_Investigations_3DS-VENOM;238206976;980E;1;1
1993;Shovel Knight;Yacht Club Games;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-AKSP;000400000017C900;49C14EA1;cat-aksp;Shovel_Knight_EUR_MULTi5_3DS-PUSSYCAT;143257600;980E;1;1
1994;Gravity Falls - Legend of the Gnome Gemulets;Ubisoft;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-AGFP;000400000014D900;22FFB60E;cat-agfp;Gravity_Falls_Legend_Of_The_Gnome_Gemulets_EUR_MULTi5_3DS-PUSSYCAT;135065600;970E;1;1
1995;The Peanuts Movie - Snoopys Grand Adventure;Activision;EUR;en,fr,de,it,es,nl,sv;PUSSYCAT;4096;CTR-BPEP;000400000017AF00;2672517C;cat-bpep;The_Peanuts_Movie_Snoopys_Grand_Adventure_EUR_MULTi7_3DS-PUSSYCAT;256311296;970E;1;1
1996;Adventure Time - Finn and Jake Investigations;Little Orbit;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-BFNP;0004000000161A00;3B78E492;cat-bfnp;Adventure_Time_Finn_And_Jake_Investigations_EUR_MULTi5_3DS-PUSSYCAT;251015168;980E;1;1
1997;Chibi-Robo! Zip Lash;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;8192;CTR-BXLP;0004000000162F00;AFF8A47E;cat-bxlp;Chibi-Robo_Zip_Lash_EUR_MULTi5_3DS-PUSSYCAT;952901632;990E;1;1
1998;LEGO Ninjago - La Sombra de Ronin;Warner Bros Games;SPA;en,fr,de,it,es,nl,da;PUSSYCAT;4096;CTR-BLSX;000400000014E900;C7666922;cat-blsx;LEGO_Ninjago_Shadow_Of_Ronin_EUR_SPANISH_MULTi7_3DS-PUSSYCAT;462614528;810E;1;1
1999;Shovel Knight;Yacht Club Games;USA;en;ABSTRAKT;2048;CTR-AKSE;000400000017E100;FB3CE269;as-shkn;Shovel_Knight_USA_3DS-ABSTRAKT;134627328;980U;1;1
2000;The Peanuts Movie - Snoopys Grand Adventure;Activision;USA;en;ABSTRAKT;4096;CTR-BPEE;0004000000169900;8D85CB77;as-sgad;Snoopys_Grand_Adventure_USA_3DS-ABSTRAKT;247812096;980U;1;1
2001;Barbie and Her Sisters - Puppy Rescue;Little Orbit;USA;en;ABSTRAKT;2048;CTR-BRQE;0004000000176000;346B3265;as-bspr;Barbie_and_Her_Sisters_Puppy_Rescue_USA_3DS-ABSTRAKT;126566400;980U;1;1
2002;Yo-Kai Watch;Nintendo;USA;en;VENOM;8192;CTR-AYWE;0004000000167700;FF1CCB47;v-ykw;Yo_Kai_Watch_3DS-VENOM;911925248;990U;1;1
2003;Hello Kitty And The Apron Of Magic - Rhythm Cooking;Bergsala Lightweight;EUR;en;PUSSYCAT;2048;CTR-BHKP;000400000016B000;F074B96E;cat-bhkp;Hello_Kitty_And_The_Apron_Of_Magic_Rhythm_Cooking_EUR_3DS-PUSSYCAT;141336576;970E;1;1
2004;LBX - Little Battlers eXperience;Level 5;EUR;en,it,es;PUSSYCAT;16384;CTR-ADNZ;0004000000168C00;E92DC687;cat-adnz;LBX_Little_Battlers_eXperience_READNFO_EUR_MULTi3_3DS-PUSSYCAT;1948086272;980E;1;1
2005;BioHazard - The Mercenaries 3D ;Capcom;JPN;ja;HR;8192;CTR-ABMJ;0004000000043E00;0C43F7D2;hr-biomerv1;Biohazard_The_Mercenaries_3D_v01_JPN_3DS-HR;644407808;300J;1;1
2006;Devil Summoner - Soul Hackers ;Atlus;JPN;ja;HR;16384;CTR-AHQJ;0004000000091000;EFD59F44;hr-dsshv1;Devil_Summoner_Soul_Hackers_v01_JPN_3DS-HR;1904067072;450J;1;1
2007;7th Dragon III Code - VFD;SEGA;JPN;ja;HR;16384;CTR-BD7J;0004000000115400;30C0CF17;hr-drg3;7th_Dragon_III_Code_VFD_JPN_3DS-HR;1703542784;970J;1;1
2008;PriPara Mezase! Idol Grand Prix No1!;T-Arts;JPN;ja;HR;4096;CTR-APJJ;0004000000178300;D7D9858A;hr-ppgp;PriPara_Mezase_Idol_Grand_Prix_No1_JPN_3DS-HR;482689024;980J;1;1
2009;Horse Life 4;Deep Silver;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-BH4P;0004000000175600;890DF76A;cat-bh4p;Horse_Life_4_EUR_MULTi5_3DS-PUSSYCAT;249700352;970E;1;1
2010;Rodea the Sky Soldier;NIS America;EUR;en,fr,de,ja;PUSSYCAT;16384;CTR-AR6P;0004000000169500;70B2D2E8;cat-ar6p;Rodea_The_Sky_Soldier_EUR_MULTi4_3DS-PUSSYCAT;1577103360;980E;1;1
2011;Rodea the Sky Soldier;NIS America;USA;en;ABSTRAKT;16384;CTR-AR6E;0004000000168800;269A39B0;as-rodea;Rodea_the_Sky_Soldier_USA_3DS-ABSTRAKT;1568710656;980U;1;1
2012;Project X Zone 2 - Brave New World - Original Game Sound Edition;Capcom;JPN;ja;HR;8192;CTR-BXPJ;000400000014FC00;09AED4FB;hr-pxz2ogs;Project_X_Zone_2_Brave_New_World_Original_Game_Sound_Edition_JPN_3DS-HR;999694336;980J;1;1
2013;Tetsudou Nippon! Rosen Tabi - Joumou Denki Tetsudou Hen;Sonic Powered;JPN;ja;HR;16384;CTR-BTJJ;000400000017D600;7E241F90;hr-jomo;Tetsudou_Nippon_Rosen_Tabi_Joumou_Denki_Tetsudou_Hen_JPN_3DS-HR;1535746048;980J;1;1
2014;Disney Magic Castle - My Happy Life 2;Bandai Namco Games;JPN;ja;HR;8192;CTR-BD2J;0004000000155000;33443349;hr-dmcmhl2;Disney_Magic_Castle_My_Happy_Life_2_JPN_3DS-HR;988176384;980J;1;1
2015;Shin Megami Tensei 2 - Devil Survivor 2 Record Breaker;NIS America;EUR;en;PUSSYCAT;32768;CTR-ADXP;000400000016E600;DC93E773;cat-adxp;Shin_Megami_Tensei_Devil_Survivor_2_Record_Breaker_EUR_3DS-PUSSYCAT;3037970432;980E;1;1
2016;Hello Kitty and Friends - Rock n World Tour;Bergsala Lightweight;EUR;en,fr,de,it,es;PUSSYCAT;4096;CTR-BKTP;000400000012EA00;98921F51;cat-bktp;Hello_Kitty_And_Friends_Rockin_World_Tour_EUR_MULTi5_3DS-PUSSYCAT;274706432;940E;1;1
2017;Minna no Pokemon Scramble;Nintendo;JPN;ja;HR;2048;CTR-ECFJ;0004000000185A00;54E68C67;hr-mps;Minna_no_Pokemon_Scramble_JPN_3DS-HR;145080320;1010J;1;2
2018;Nintendo Presents - New Style Boutique 2 - Fashion Forward;Nintendo;EUR;en,fr,de,it,es;PUSSYCAT;8192;CTR-ECDP;000400000016A100;4F14B891;cat-ecdp;New_Style_Boutique_2_Fashion_Forward_EUR_MULTi5_3DS-PUSSYCAT;944476160;990E;1;2
2019;Stella Glow;Atlus;USA;en;VENOM;16384;CTR-BS3E;0004000000173700;EEAA3F2D;v-stgl;Stella_Glow_3DS-VENOM;1575444480;980U;1;1
2020;Barbie and Her Sisters - Puppy Rescue;Little Orbit;EUR;en,fr,de;PUSSYCAT;2048;CTR-BRQP;000400000017B000;33AE8F40;cat-brqp;Barbie_And_Her_Sisters_Puppy_Rescue_EUR_MULTi3_3DS-PUSSYCAT;130846720;980E;1;1
2021;Pokemon Super Mystery Dungeon;Nintendo;USA;en;ABSTRAKT;16384;CTR-BPXE;0004000000174600;821894B5;as-bpxe;Pokemon_Super_Mystery_Dungeon_USA_3DS-ABSTRAKT;1890422784;990U;1;1
2022;NES Open Tournament Golf NES;Nintendo;EUR;en;BigBlueBox;1024;CTR-TAHP;000400000006FB00;8F0E9397;bbb-n-tahp;NESOpenTournamentGolfNESVCEUReShop3DS-BigBlueBox;7712768;300E;4;1
2023;Mario Tennis Open DEMO;Nintendo;USA;en;BigBlueBox;1024;CTR-AGAE;00040000000A2400;DAB662EB;bbb-b-agae;MarioTennisOpenDEMOUSAINTERNAL3DS-BigBlueBox;119521792;300U;2;1
2024;The Legend of Zelda Majoras Mask 3D DEMO;Nintendo;USA;en;BigBlueBox;2048;CTR-AJRE;000400000015AD00;CF79AAB2;bbb-b-ajre;TheLegendofZeldaMajorasMask3DDEMOUSAINTERNAL3DS-BigBlueBox;234127360;810U;2;1
2025;Moco Moco Friends;Aksys Games;USA;en;PUSSYCAT;4096;CTR-BM5E;000400000017F200;EB048024;cat-bm5e;Moco_Moco_Friends_USA_3DS-PUSSYCAT;265154560;980U;1;1
2026;Monster High - New Ghoul in School;Little Orbit;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-BMSP;000400000016E500;87F0ABBA;cat-bmsp;Monster_High_New_Ghoul_In_School_EUR_MULTi5_3DS-PUSSYCAT;229953536;980E;1;1
2027;Kung Fu Panda - Showdown of Legendary Legends;Little Orbit;EUR;en,fr,de,it,es;PUSSYCAT;2048;CTR-BKFP;000400000015D400;F4673690;cat-bkfp;Kung_Fu_Panda_Showdown_Of_Legendary_Legends_EUR_MULTi5_3DS-PUSSYCAT;245456896;980E;1;1
2028;I Love My Pony;Bigben Interactive;EUR;en,fr,de,it,es,nl;PUSSYCAT;1024;CTR-ALNP;0004000000178B00;17EB258D;cat-alnp;I_Love_My_Pony_EUR_MULTi6_3DS-PUSSYCAT;117301248;980E;1;1
2029;Monster Hunter Cross;Capcom;JPN;ja;Caravan;16384;CTR-BXXJ;0004000000155400;C4442139;cvn-mhc;Monster_Hunter_Cross_JPN_3DS-Caravan;1635713024;990J;1;1
2030;Monster High - New Ghoul in School;Little Orbit;USA;en;ABSTRAKT;2048;CTR-BMSE;000400000016DA00;F045E557;as-mhngs;Monster_High_New_Ghoul_in_School_USA_3DS-ABSTRAKT;230174720;990U;1;1
2031;Adventure Time - Hey Ice King! Whyd You Steal Our Garbage! ;D3 Publisher;USA;en;PUSSYCAT;1024;CTR-AD4E;000400000009F200;8019FCB3;cat-ad4e;Adventure_Time_Hey_Ice_King_Whyd_You_Steal_Our_Garbage_v11_USA_3DS-PUSSYCAT;107065856;430U;1;1
2032;LEGO City Undercover - The Chase Begins DEMO;Nintendo;EUR;en,fr,de,it,es,nl,da,pt,ru;BigBlueBox;2048;CTR-AA8P;00040000000EB100;1E2B3506;bbb-b-aa8p;LEGOCityUndercoverTheChaseBeginsDEMOEUR3DSINTERNAL-BigBlueBox;174330368;450E;2;1
2033;Sonic Lost World DEMO;SEGA;EUR;en,fr,de,it,es;BigBlueBox;1024;CTR-ARVP;000400000010AC00;AAF85555;bbb-b-arvp;SonicLostWorldDEMOEUR3DSINTERNAL-BigBlueBox;84385792;510E;2;1
2034;LEGO Jurassic World;Warner Bros Games;JPN;ja;HR;8192;CTR-BLJJ;0004000000172200;ED26D660;hr-legojw3d;LEGO_Jurassic_World_JPN_3DS-HR;512958464;980J;1;1
2035;Project X Zone 2 Brave New World;Capcom;JPN;ja;HR;8192;CTR-BX2J;000400000014FB00;77673CF9;hr-pxz2;Project_X_Zone_2_Brave_New_World_JPN_3DS-HR;901799936;980J;1;1
2036;Mario and Luigi - Paper Jam Bros;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;PUSSYCAT;8192;CTR-AYNP;0004000000132800;0360648E;cat-aynp;Mario_And_Luigi_Paper_Jam_Bros_EUR_MULTi8_3DS-PUSSYCAT;581193728;1010E;1;1
2037;Fireman Sam - To The Rescue;GSP Emme;EUR;en,fr,de,it,es,nl;PUSSYCAT;1024;CTR-AFTP;0004000000182500;9C02146C;cat-aftp;Fireman_Sam_To_The_Rescue_EUR_MULTi6_3DS-PUSSYCAT;85524480;990E;1;1
